Store Name,Address,City,State/Province,Zip/Postal Code,Phone Number,Latitude,Longitude
Tim Hortons - Pembroke Travel Plaza,"Pembroke Travel Plaza,8319 Indian Falls Road",Corfu,NY,"14036,(585) 762-9047",(585) 762-9047,43.00926,-78.33117
Tim Hortons - 141 Clinton Avenue (DT),141 Clinton Avenue,Cortland,NY,"13045,(607) 662-0277",(607) 662-0277,42.60632,-76.16817
Tim Hortons - 35 Franklin Plaza,35 Franklin Plaza,Dansville,NY,"14437,(585) 335-2140",(585) 335-2140,42.56361,-77.71085
Tim Hortons - Scottsville Travel Plaza,"Scottsville Travel Plaza,20 Erie Station Road",Delaware North,NY,"14586,(585) 334-0475",(585) 334-0475,43.04117,-77.71565
Tim Hortons - 4777 Transit Road,4777 Transit Road,Depew,NY,14043,,42.86908,-78.69682
Tim Hortons - 4777 Transit Road,4777 Transit Road,Depew,NY,"14043,(716) 515-3280",(716) 515-3280,42.86908,-78.69682
Tim Hortons - 5316 Transit Rd (DT),5316 Transit Rd,Depew,NY,"14043,(716) 684-7335",(716) 684-7335,42.90006,-78.69691
Tim Hortons - 6227 Thompson Road (DT),6227 Thompson Road,DeWitt,NY,"13214,(315) 434-1952",(315) 434-1952,43.07304,-76.08933
Tim Hortons - 92 Lake Shore Drive E (DT),92 Lake Shore Drive E,Dunkirk,NY,"14048,(716) 363-6450",(716) 363-6450,42.48803,-79.33055
Tim Hortons - 44 Hamburg St (DT),44 Hamburg St,East Aurora,NY,"14052,(716) 655-8467",(716) 655-8467,42.76677,-78.62976
Tim Hortons - 65 Grey Street,65 Grey Street,East Aurora,NY,"14052,(716) 655-3206",(716) 655-3206,42.76719,-78.63138
Tim Hortons - 447 W. Commercial (DT),447 W. Commercial,East Rochester,NY,"14445,(585) 586-8580",(585) 586-8580,43.11592,-77.49589
Tim Hortons - 7035 Manlius Center Road (DT),7035 Manlius Center Road,East Syracuse,NY,"13057,(315) 656-7785",(315) 656-7785,43.06241,-76.03567
Tim Hortons - 661 Jamison Road (DT),661 Jamison Road,Elma,NY,"14059,(716) 655-6790",(716) 655-6790,42.80514,-78.63698
Tim Hortons - 299 S. Main Street,299 S. Main Street,Elmira,NY,"14904,(607) 734-6686",(607) 734-6686,42.08253,-76.8048
Tim Hortons - 299 South Main Street,299 South Main Street,Elmira,NY,14904,,42.08253,-76.8048
Tim Hortons - 830 Consumer Square Plaza,830 Consumer Square Plaza,Elmira,NY,"14903,(607) 739-0095",(607) 739-0095,42.13058,-76.8515
Tim Hortons - 908 Fairport Road (DT),908 Fairport Road,Fairport,NY,"14450,(585) 586-8350",(585) 586-8350,43.09959,-77.4581
Tim Hortons - 10371 Bennett Rd (DT),10371 Bennett Rd,Fredonia,NY,"14063,(716) 672-6611",(716) 672-6611,42.45211,-79.30879
Tim Hortons - 1508 Buffalo Rd. (DT),1508 Buffalo Rd.,Gates,NY,"14624,(585) 527-9150",(585) 527-9150,43.1499,-77.69128
Tim Hortons - 1563 Spencerport Road (DT),1563 Spencerport Road,Gates,NY,"14606,(585) 247-1470",(585) 247-1470,43.17484,-77.732
Tim Hortons - 2311 Chili Ave (DT),2311 Chili Ave,Gates,NY,"14624,(585) 426-3075",(585) 426-3075,43.12994,-77.69442
Tim Hortons - 1 Ryan Drive (DT),1 Ryan Drive,Geneseo,NY,"14454,(585) 243-0160",(585) 243-0160,42.7978,-77.78703
Tim Hortons - 451 Hamilton Road (DT),451 Hamilton Road,Geneva,NY,"14456,(315) 781-9120",(315) 781-9120,42.85734,-77.00207
Tim Hortons - 5 & 20 Pyramid Mall,5 & 20 Pyramid Mall,Geneva,NY,"14456,(315) 781-7777",(315) 781-7777,42.85792,-77.02261
Tim Hortons - 59 Buffalo Street (DT),59 Buffalo Street,Gowanda,NY,"14070,(716) 532-3133",(716) 532-3133,42.46582,-78.93443
Tim Hortons - 1685 Grand Island Blvd. (DT),1685 Grand Island Blvd.,Grand Island,NY,"14072,(716) 773-5286",(716) 773-5286,43.0079,-78.94971
Tim Hortons - 2140 Grand Island Blvd.,2140 Grand Island Blvd.,Grand Island,NY,14072,,43.02034,-78.96174
Tim Hortons - 2037 West Ridge Road (DT),2037 West Ridge Road,Greece,NY,"14626,(585) 227-8851",(585) 227-8851,43.20756,-77.68226
Tim Hortons - 2600 Ridgeway Avenue (DT),2600 Ridgeway Avenue,Greece,NY,"14612,(585) 225-0050",(585) 225-0050,43.1869,-77.70147
Tim Hortons - 3507 Mt. Read Blvd.,3507 Mt. Read Blvd.,Greece,NY,"14616,(585) 663-4400",(585) 663-4400,43.22228,-77.65914
Tim Hortons - 342 Buffalo St (DT),342 Buffalo St,Hamburg,NY,"14075,(716) 648-4838",(716) 648-4838,42.72436,-78.82582
Tim Hortons - 4066 Lakeshore Road (DT),4066 Lakeshore Road,Hamburg,NY,"14075,(716) 627-3087",(716) 627-3087,42.77318,-78.86393
Tim Hortons - 5035 Southwestern Blvd (DT),5035 Southwestern Blvd,Hamburg,NY,"14075,(716) 649-9027",(716) 649-9027,42.75013,-78.85385
Tim Hortons - S. 6150 South Park Avenue,S. 6150 South Park Avenue,Hamburg,NY,"14075,(716) 515-3300",(716) 515-3300,42.76428,-78.82421
Tim Hortons - 1100 Jefferson Road,1100 Jefferson Road,Henrietta,NY,"14623,(585) 427-9980",(585) 427-9980,43.08737,-77.60666
Tim Hortons - 1580 Jefferson Road (DT),1580 Jefferson Road,Henrietta,NY,"14623,(585) 424-4480",(585) 424-4480,43.08714,-77.58291
Tim Hortons - 4760 W Henrietta Rd (DT),4760 W Henrietta Rd,Henrietta,NY,"14467,(585) 334-3790",(585) 334-3790,43.05837,-77.65222
Tim Hortons - 607 Jefferson Rd. (DT),607 Jefferson Rd.,Henrietta,NY,"14623,(585) 427-0670",(585) 427-0670,43.087,-77.62844
Tim Hortons - 1517 E Ridge Rd (DT),1517 E Ridge Rd,Irondequoit,NY,"14621,(585) 266-6270",(585) 266-6270,43.19916,-77.57672
Tim Hortons - 1361 E. 2nd Street (DT),1361 E. 2nd Street,Jamestown,NY,"14701,(716) 488-0732",(716) 488-0732,42.11332,-79.21117
Tim Hortons - 1800-2000 Washington Street,1800-2000 Washington Street,Jamestown,NY,"14701,(716) 665-1000",(716) 665-1000,42.1087,-79.24523
Tim Hortons - 21 S Main St (DT),21 S Main St,Jamestown,NY,"14701,(716) 484-6739",(716) 484-6739,42.0931,-79.23903
Tim Hortons - 1340 Ridge Rd (DT),1340 Ridge Rd,Lackawanna,NY,"14218,(716) 823-1971",(716) 823-1971,42.8281,-78.8026
Tim Hortons - 2530 Hamburg Turnpike Rt. 5 (DT),2530 Hamburg Turnpike Rt. 5,Lackawanna,NY,"14218,(716) 827-4091",(716) 827-4091,42.81586,-78.84593
Tim Hortons - 227 E. Fairmount Avenue (DT),227 E. Fairmount Avenue,Lakewood,NY,"14750,(716) 763-0655",(716) 763-0655,42.09784,-79.30983
Tim Hortons - 3600 Walden Ave (DT),3600 Walden Ave,Lancaster,NY,"14086,(716) 651-3028",(716) 651-3028,42.91567,-78.67304
Tim Hortons - 470 Aurora St (DT),470 Aurora St,Lancaster,NY,"14086,(716) 651-0776",(716) 651-0776,42.88105,-78.67677
Tim Hortons - 4849 Transit Road (DT),4849 Transit Road,Lancaster,NY,"14043,(716) 668-7620",(716) 668-7620,42.8745,-78.6969
Tim Hortons - 5390 Genesee Street (DT),5390 Genesee Street,Lancaster,NY,"14086,(716) 681-1720",(716) 681-1720,42.94458,-78.67645
Tim Hortons - 6339 Transit Rd. (DT),6339 Transit Rd.,Lancaster,NY,"14043,(716) 681-4264",(716) 681-4264,42.92894,-78.6969
Tim Hortons - 128 West Main Street,128 West Main Street,Leroy,NY,"14482,(585) 768-8549",(585) 768-8549,42.97817,-78.00464
Tim Hortons - Queenston Bridge,Queenston Bridge,Lewiston,NY,"14092,(716) 278-9600",(716) 278-9600,43.1675,-79.0277
Tim Hortons - 3949 Lockport-Olcott Road,3949 Lockport-Olcott Road,Lockport,NY,14094,,43.22138,-78.67682
Tim Hortons - 3984 Lockport Olcott Road (DT),3984 Lockport Olcott Road,Lockport,NY,"14094,(716) 438-2290",(716) 438-2290,43.21982,-78.67698
Tim Hortons - 4 Transit Rd (DT),4 Transit Rd,Lockport,NY,"14094,(716) 478-0382",(716) 478-0382,43.18277,-78.69636
Tim Hortons - 5816 S Transit Rd (DT),5816 S Transit Rd,Lockport,NY,"14094,(716) 433-3032",(716) 433-3032,43.14237,-78.69689
Tim Hortons - 11170 Maple Ridge Road,11170 Maple Ridge Road,Medina,NY,"14103,(585) 798-2590",(585) 798-2590,43.20664,-78.40261
Tim Hortons - 821 W. Union St (DT),821 W. Union St,Newark,NY,"14513,(315) 332-0106",(315) 332-0106,43.04695,-77.11347
Tim Hortons - 4235 Military Road,4235 Military Road,Niagara,NY,"14305,(716) 297-3410",(716) 297-3410,43.12531,-79.00226
Tim Hortons - 1000 Portage Road,1000 Portage Road,Niagara Falls,NY,"14301,(716) 513-2170",(716) 513-2170,43.09846,-79.05083
Tim Hortons - 2720 Military Rd (DT),2720 Military Rd,Niagara Falls,NY,"14304,(716) 297-3947",(716) 297-3947,43.10892,-78.98634
Tim Hortons - 3024 Pine Ave (DT),3024 Pine Ave,Niagara Falls,NY,"14301,(716) 285-0410",(716) 285-0410,43.09513,-79.02557
Tim Hortons - 8500 Niagara Falls Blvd (DT),8500 Niagara Falls Blvd,Niagara Falls,NY,"14304,(716) 297-1641",(716) 297-1641,43.09078,-78.96629
Tim Hortons - 4380 Buffalo Road (DT),4380 Buffalo Road,North Chili,NY,"14514,(585) 594-5065",(585) 594-5065,43.12011,-77.8047
Tim Hortons - 911 North Main Street (DT),911 North Main Street,North Syracuse,NY,"13212,(315) 458-2474",(315) 458-2474,43.14628,-76.12659
Tim Hortons - 459 Division Street (DT),459 Division Street,North Tonawanda,NY,"14120,(716) 743-4151",(716) 743-4151,43.03604,-78.86241
Tim Hortons - 748 Niagara Falls Blvd (DT),748 Niagara Falls Blvd,North Tonawanda,NY,"14120,(716) 692-8630",(716) 692-8630,43.05864,-78.8367
Tim Hortons - 2401 West State Street,2401 West State Street,Olean,NY,"14760,(716) 373-1021",(716) 373-1021,42.07707,-78.45717
Tim Hortons - 3012 NY SR 417 (DT),3012 NY SR 417,Olean,NY,"14760,(716) 373-3280",(716) 373-3280,42.077,-78.4639
Tim Hortons - 501 Union Street North (DT),501 Union Street North,Olean,NY,"14760,(716) 372-1801",(716) 372-1801,42.08537,-78.42997
Tim Hortons - 6272 Furnace Road,6272 Furnace Road,Ontario,NY,"14519,(315) 524-3550",(315) 524-3550,43.22618,-77.28238
Tim Hortons - 3201 Southwestern Blvd.,3201 Southwestern Blvd.,Orchard Park,NY,"14127,(716) 677-2569",(716) 677-2569,42.79774,-78.74914
Tim Hortons - 3239 Abbott Rd (DT),3239 Abbott Rd,Orchard Park,NY,"14127,(716) 821-0710",(716) 821-0710,42.79705,-78.79499
Tim Hortons - 3275 Orchard Park (DT),3275 Orchard Park,Orchard Park,NY,"14127,(716) 677-6834",(716) 677-6834,42.7671,-78.73595
Tim Hortons - 4298 S Buffalo Rd,4298 S Buffalo Rd,Orchard Park,NY,"14127,(716) 662-4458",(716) 662-4458,42.76825,-78.7441
Tim Hortons - 200 East First Street (DT),200 East First Street,Oswego,NY,"13126,(315) 207-0250",(315) 207-0250,43.45423,-76.50607
Tim Hortons - 1786 Empire Blvd (DT),1786 Empire Blvd,Penfield,NY,"14580,(585) 671-7485",(585) 671-7485,43.18722,-77.50532
Tim Hortons - 720 Pittsford Victor Road (DT),720 Pittsford Victor Road,Pittsford,NY,"14534,(585) 385-7549",(585) 385-7549,43.06028,-77.47525
Tim Hortons - 101 Broad Street,101 Broad Street,Plattsburgh,NY,"12901,(518) 564-5282",(518) 564-5282,44.6951,-73.46575
Tim Hortons - 1455 Ridge Road East,1455 Ridge Road East,Rochester,NY,"14621,(585) 467-0475",(585) 467-0475,43.19862,-77.57854
Tim Hortons - 1525 Lake Ave (DT),1525 Lake Ave,Rochester,NY,"14615,(585) 254-6470",(585) 254-6470,43.19448,-77.62882
Tim Hortons - 1657 Hudson Ave (DT),1657 Hudson Ave,Rochester,NY,"14617,(585) 266-6046",(585) 266-6046,43.19705,-77.60019
Tim Hortons - 175 North Winton Road,175 North Winton Road,Rochester,NY,"14610,(585) 288-7850",(585) 288-7850,43.14911,-77.55352
Tim Hortons - 2345 Buffalo Road,2345 Buffalo Road,Rochester,NY,14624,,43.14651,-77.7128
Tim Hortons - 3663 Mt. Read Blvd. (DT),3663 Mt. Read Blvd.,Rochester,NY,"14616,(585) 663-7623",(585) 663-7623,43.22565,-77.6591
Tim Hortons - 375 Kenneth Drive (DT),375 Kenneth Drive,Rochester,NY,"14623,(585) 334-6923",(585) 334-6923,43.05929,-77.64431
Tim Hortons - 50 West Avenue,50 West Avenue,Rochester,NY,"14611,(585) 512-4100",(585) 512-4100,43.15012,-77.63904
Tim Hortons - 500 Elmridge Center Drive,500 Elmridge Center Drive,Rochester,NY,"14626,(585) 227-3260",(585) 227-3260,43.21561,-77.729
Tim Hortons - 802 Paul Road (DT),802 Paul Road,Rochester,NY,"14624,(585) 247-2410",(585) 247-2410,43.10596,-77.74865
Tim Hortons - 675 Route 5 & Route 20 (DT),675 Route 5 & Route 20,Silver Creek,NY,"14136,(716) 934-2350",(716) 934-2350,42.534,-79.1633
Tim Hortons - 371 South Cascade Dr (DT),371 South Cascade Dr,Springville,NY,"14141,(716) 592-0436",(716) 592-0436,42.4994,-78.6902
Tim Hortons - 101 Valley,101 Valley,Syracuse,NY,13207,,43.01854,-76.16129
Tim Hortons - 1120 North Salina,1120 North Salina,Syracuse,NY,13208,,43.065,-76.15683
Tim Hortons - 123 North Main,123 North Main,Syracuse,NY,13212,,43.13563,-76.12956
Tim Hortons - 2450 James St.,2450 James St.,Syracuse,NY,13206,,43.06858,-76.11237
Tim Hortons - 1235 Colvin Blvd,1235 Colvin Blvd,Tonawanda,NY,"14223,(716) 874-7880",(716) 874-7880,42.97466,-78.85846
Tim Hortons - 150 Niagara Street,150 Niagara Street,Tonawanda,NY,"14150,(716) 693-5700",(716) 693-5700,43.01948,-78.88463
Tim Hortons - 1777 Sheridan Dr (DT),1777 Sheridan Dr,Tonawanda,NY,"14223,(716) 871-0052",(716) 871-0052,42.98074,-78.86782
Tim Hortons - 2060 Military Road (DT),2060 Military Road,Tonawanda,NY,"14150,(716) 873-2294",(716) 873-2294,42.99498,-78.88288
Tim Hortons - 2760 Niagara Falls Blvd (DT),2760 Niagara Falls Blvd,Tonawanda,NY,"14150,(716) 690-9935",(716) 690-9935,43.02984,-78.8222
Tim Hortons - 71 Niagara St (DT),71 Niagara St,Tonawanda,NY,"14150,(716) 695-7778",(716) 695-7778,43.02032,-78.88123
Tim Hortons - 849 Youngs Street (DT),849 Youngs Street,Tonawanda,NY,"14150,(716) 692-8855",(716) 692-8855,42.98698,-78.72472
Tim Hortons - 260 West Main Street (DT),260 West Main Street,Victor,NY,"14564,(585) 924-2370",(585) 924-2370,42.98653,-77.41803
Tim Hortons - Seneca Travel Plaza,"Seneca Travel Plaza,7029 Aldridge Rd",Victor,NY,"14564,(585) 924-3636",(585) 924-3636,42.99875,-77.4131
Tim Hortons - 461 N Main St. (DT),461 N Main St.,Warsaw,NY,"14569,(585) 786-0250",(585) 786-0250,42.75861,-78.13084
Tim Hortons - 1481 Union Rd (DT),1481 Union Rd,West Seneca,NY,"14224,(716) 675-3761",(716) 675-3761,42.84025,-78.75413
Tim Hortons - 2413 Clinton St (DT),2413 Clinton St,West Seneca,NY,"14224,(716) 821-5536",(716) 821-5536,42.87146,-78.78734
Tim Hortons - 3515 Seneca St (DT),3515 Seneca St,West Seneca,NY,"14224,(716) 674-7960",(716) 674-7960,42.82966,-78.77327
Tim Hortons - 355 Orchard Park Road,355 Orchard Park Road,West Seneca,NY,"14224,(716) 517-3000",(716) 517-3000,42.83461,-78.78587
Tim Hortons - 800 Harlem Road,800 Harlem Road,West Seneca,NY,"14224,(716) 823-8948",(716) 823-8948,42.86459,-78.78727
Tim Hortons - 1060 Wehrle Dr (DT),1060 Wehrle Dr,Williamsville,NY,"14221,(716) 626-9781",(716) 626-9781,42.94958,-78.74473
Tim Hortons - 5140 Main St (DT),5140 Main St,Williamsville,NY,"14221,(716) 565-0501",(716) 565-0501,42.96026,-78.76046
Tim Hortons - 6125 Main Street (DT),6125 Main Street,Williamsville,NY,"14221,(716) 634-2200",(716) 634-2200,42.96609,-78.72476
Tim Hortons - 6687 Transit Road (DT),6687 Transit Road,Williamsville,NY,"14221,(716) 630-9300",(716) 630-9300,42.95084,-78.69693
Tim Hortons - 7860 Transit Rd (DT),7860 Transit Rd,Williamsville,NY,"14221,(716) 626-0413",(716) 626-0413,42.98199,-78.69695
Tim Hortons - 870 Maple Rd (DT),870 Maple Rd,Williamsville,NY,"14221,(716) 636-7579",(716) 636-7579,42.99106,-78.75528
Tim Hortons - Georgetown Plaza (DT),"Georgetown Plaza,5225 Sheridan Dr",Williamsville,NY,"14221,(716) 626-5993",(716) 626-5993,42.97855,-78.73917
Tim Hortons - 1318 N. Fairfield Road (DT),1318 N. Fairfield Road,Beavercreek,OH,"45432,(937) 431-1452",(937) 431-1452,39.72841,-84.05726
Tim Hortons - 4465 Indian Ripple Rd (DT),4465 Indian Ripple Rd,Beavercreek,OH,"45440,(937) 427-3496",(937) 427-3496,39.69675,-84.10474
Tim Hortons - 514 S.Main St. (DT),514 S.Main St.,Bellefontaine,OH,"43311,(937) 292-7318",(937) 292-7318,40.35478,-83.76038
Tim Hortons - 1508 Wooster Road (DT),1508 Wooster Road,Bowling Green,OH,"43402,(419) 373-9859",(419) 373-9859,41.3745,-83.62892
Tim Hortons - 15580 State Route 170 (DT),15580 State Route 170,Calcutta,OH,"43920,(330) 385-6366",(330) 385-6366,40.67538,-80.57522
Tim Hortons - 6238 Prentiss School Drive (DT),6238 Prentiss School Drive,Canal Winchester,OH,"43110,(614) 920-1593",(614) 920-1593,39.85255,-82.8296
Tim Hortons - 5615 Wilmington Pike (DT),5615 Wilmington Pike,Centerville,OH,"45459,(937) 439-3825",(937) 439-3825,39.65958,-84.1094
Tim Hortons - 1020 N.Bridge St (DT),1020 N.Bridge St,Chillicothe,OH,"45601,(740) 779-2163",(740) 779-2163,39.35569,-82.9764
Tim Hortons - 1100 East Main Street (DT),1100 East Main Street,Chillicothe,OH,"45601,(740) 779-3250",(740) 779-3250,39.3379,-82.95169
Tim Hortons - 23923 US Route 23 (DT),23923 US Route 23,Circleville,OH,"43113,(740) 474-9499",(740) 474-9499,39.5947,-82.9387
Tim Hortons - 1135 Dublin Rd (DT),1135 Dublin Rd,Columbus,OH,"43215,(614) 487-1631",(614) 487-1631,39.97389,-83.04877
Tim Hortons - 1451 W Broad St (DT),1451 W Broad St,Columbus,OH,"43222,(614) 275-4453",(614) 275-4453,39.95759,-83.03883
Tim Hortons - 1501 Olentangy River Rd (DT),1501 Olentangy River Rd,Columbus,OH,"43212,(614) 299-2087",(614) 299-2087,39.9909,-83.02594
Tim Hortons - 1555 Polaris Parkway (DT),1555 Polaris Parkway,Columbus,OH,"43240,(614) 825-0001",(614) 825-0001,40.14146,-82.97631
Tim Hortons - 1815 Hilliard-Rome Rd (DT),1815 Hilliard-Rome Rd,Columbus,OH,"43026,(614) 527-8485",(614) 527-8485,39.98873,-83.15149
Tim Hortons - 2445 Brice Rd (DT),2445 Brice Rd,Columbus,OH,"43068,(614) 861-0600",(614) 861-0600,39.9362,-82.8305
Tim Hortons - 2626 Bethel Rd (DT),2626 Bethel Rd,Columbus,OH,"43220,(614) 442-3380",(614) 442-3380,40.06482,-83.08896
Tim Hortons - 2754 North High St (DT),2754 North High St,Columbus,OH,"43214,(614) 784-0097",(614) 784-0097,40.01851,-83.01242
Tim Hortons - 2845 Stelzer Road (DT),2845 Stelzer Road,Columbus,OH,"43219,(614) 473-1078",(614) 473-1078,40.03211,-82.91034
Tim Hortons - 3450 Gender Road (DT),3450 Gender Road,Columbus,OH,"43110,(614) 834-4859",(614) 834-4859,39.91376,-82.82394
Tim Hortons - 3475 Cleveland Ave (DT),3475 Cleveland Ave,Columbus,OH,"43224,(614) 261-1946",(614) 261-1946,40.03899,-82.96183
Tim Hortons - 4451 Roberts Rd (DT),4451 Roberts Rd,Columbus,OH,"43228,(614) 921-0750",(614) 921-0750,40.00212,-83.11335
Tim Hortons - 4733 Morse Road,4733 Morse Road,Columbus,OH,"43230,(614) 864-6755",(614) 864-6755,40.05527,-82.86607
Tim Hortons - 4765 West Broad Street (DT),4765 West Broad Street,Columbus,OH,"43228,(614) 922-0807",(614) 922-0807,39.95215,-83.12789
Tim Hortons - 5221 North Hamilton Road (DT),5221 North Hamilton Road,Columbus,OH,"43230,(614) 337-1018",(614) 337-1018,40.06305,-82.86316
Tim Hortons - 5470 N. High Street (DT),5470 N. High Street,Columbus,OH,"43214,(614) 436-6591",(614) 436-6591,40.07421,-83.01885
Tim Hortons - 5710 Cleveland Ave (DT),5710 Cleveland Ave,Columbus,OH,"43229,(614) 890-9744",(614) 890-9744,40.08677,-82.95098
Tim Hortons - 6532 E Broad St (DT),6532 E Broad St,Columbus,OH,"43213,(614) 755-6503",(614) 755-6503,39.98115,-82.82847
Tim Hortons - 737 Bethel Rd (DT),737 Bethel Rd,Columbus,OH,"43214,(614) 459-8506",(614) 459-8506,40.0631,-83.03864
Tim Hortons - 790 Georgesville Rd (DT),790 Georgesville Rd,Columbus,OH,"43228,(614) 274-8060",(614) 274-8060,39.93579,-83.11396
Tim Hortons - 8333 North High St (DT),8333 North High St,Columbus,OH,"43235,(614) 438-0004",(614) 438-0004,40.13478,-83.01687
Tim Hortons - 955 East Dublin-Granville Road (DT),955 East Dublin-Granville Road,Columbus,OH,"43229,(614) 825-9544",(614) 825-9544,40.0875,-82.9928
Tim Hortons - Great Southern Mall (DT),"Great Southern Mall,3623 South High St",Columbus,OH,"43206,(614) 497-3660",(614) 497-3660,39.88768,-82.99851
Tim Hortons - Mount Carmel Hopsital,"Mount Carmel Hopsital,793 W State St",Columbus,OH,"43222,(614) 280-0734",(614) 280-0734,39.9577,-83.02115
Tim Hortons - 131 West Chestnut Street (DT),131 West Chestnut Street,Coshocton,OH,"43812,(740) 295-0529",(740) 295-0529,40.2752,-81.87797
Tim Hortons - 1415 Smithville Road,1415 Smithville Road,Dayton,OH,"45410,(937) 781-9731",(937) 781-9731,39.7476,-84.13956
Tim Hortons - 5798 Springboro Pike (DT),5798 Springboro Pike,Dayton,OH,"45449,(937) 643-2941",(937) 643-2941,39.67325,-84.22185
Tim Hortons - 5976 Far Hills Rd (DT),5976 Far Hills Rd,Dayton,OH,"45429,(937) 436-0364",(937) 436-0364,39.65944,-84.15778
Tim Hortons - 665 Miamsburg-Centerville Rd (DT),665 Miamsburg-Centerville Rd,Dayton,OH,"45459,(937) 433-1550",(937) 433-1550,39.6279,-84.1765
Tim Hortons - 6793 Miller Lane (DT),6793 Miller Lane,Dayton,OH,"45414,(937) 454-5016",(937) 454-5016,39.84547,-84.19214
Tim Hortons - 959 Patterson Rd. (DT),959 Patterson Rd.,Dayton,OH,"45419,(937) 643-3267",(937) 643-3267,39.72438,-84.15359
Tim Hortons - 524 N. Clinton Street (DT),524 N. Clinton Street,Defiance,OH,"43512,(419) 782-3500",(419) 782-3500,41.29486,-84.36081
Tim Hortons - 89 W Williams St (DT),89 W Williams St,Delaware,OH,"43015,(740) 362-3203",(740) 362-3203,40.29618,-83.0788
Tim Hortons - 5340 Tuttle Crossing,5340 Tuttle Crossing,Dublin,OH,"43016,(614) 798-1025",(614) 798-1025,40.07501,-83.14063
Tim Hortons - 6490 Riverside Dr (DT),6490 Riverside Dr,Dublin,OH,"43017,(614) 760-5994",(614) 760-5994,40.10152,-83.11073
Tim Hortons - 6850 Hospital Drive (DT),6850 Hospital Drive,Dublin,OH,"43016,(614) 717-0570",(614) 717-0570,40.1011,-83.187
Tim Hortons - 7493 Sawmill Rd (DT),7493 Sawmill Rd,Dublin,OH,"43016,(614) 356-1530",(614) 356-1530,40.11893,-83.09033
Tim Hortons - 899 South Main St (DT),899 South Main St,Englewood,OH,"45322,(937) 832-2946",(937) 832-2946,39.8643,-84.28728
Tim Hortons - 1245 E. Dayton Yellow Springs Road (DT),1245 E. Dayton Yellow Springs Road,Fairborn,OH,"45324,(937) 318-2970",(937) 318-2970,39.78403,-83.99323
Tim Hortons - 1200 Tiffin Avenue (DT),1200 Tiffin Avenue,Findlay,OH,"45840,(419) 424-5059",(419) 424-5059,41.04924,-83.62898
Tim Hortons - 365 Agler Rd (DT),365 Agler Rd,Gahanna,OH,"43230,(614) 473-9303",(614) 473-9303,40.01934,-82.89072
Tim Hortons - 2111 Stringtown Rd (DT),2111 Stringtown Rd,Grove City,OH,"43123,313) 255-8800",313) 255-8800,39.87857,-83.05931
Tim Hortons - 3065 London Groveport (DT),3065 London Groveport,Grove City,OH,"43123,(614) 277-0441",(614) 277-0441,39.84009,-83.0875
Tim Hortons - 3445 Broadway (DT),3445 Broadway,Grove City,OH,"43123,(614) 277-0797",(614) 277-0797,39.89374,-83.08362
Tim Hortons - 2312 Needmore Road (DT),2312 Needmore Road,Harrison Township,OH,"45414,(937) 275-7105",(937) 275-7105,39.8197,-84.1915
Tim Hortons - 875 Hebron Rd (DT),875 Hebron Rd,Heath,OH,"43056,(740) 788-8297",(740) 788-8297,40.02846,-82.44248
Tim Hortons - 3711 Fishinger Blvd (DT),3711 Fishinger Blvd,Hilliard,OH,"43026,(614) 527-0935",(614) 527-0935,40.02978,-83.11665
Tim Hortons - 3850 Lyman Dr (DT),3850 Lyman Dr,Hilliard,OH,"43026,(614) 527-4733",(614) 527-4733,40.03201,-83.12905
Tim Hortons - 7140 Orchard Centre Dr (DT),7140 Orchard Centre Dr,Holland,OH,"43528,(419) 867-7612",(419) 867-7612,41.60909,-83.71227
